Maker,Category,Registrations,Year
PUR ENERGY PVT LTD,2WIC,0,2023
QIANJIANG-KEEWAY (IMPORTER: ADISHWAR AUTO),2WIC,0,2023
QICHENG VEHICLE (IMPORTER: AUTOICARE INNOVATION),2WIC,0,2023
QOOKEE TECHNOLOGIES (IMPORTER:VIKEBIKE INDIA),2WIC,0,2023
QUANTUM ENERGY LTD.,2WIC,0,2023
REVOLT INTELLICORP PVT LTD,2WIC,0,2023
RGM BUSINESS PLUS PVT LTD,2WIC,0,2023
RIVER MOBILITY PVT LTD,2WIC,0,2023
ROWWET MOBILITY PVT LTD,2WIC,0,2023
ROYAL AUTOMOBILES,2WIC,0,2023
ROYAL-ENFIELD (UNIT OF EICHER LTD),2WIC,5,2023
ROYAL TRACTOR PVT LTD,2WIC,0,2023
SAI SAMEER POWER ELECTRIC VEHICLES PVT LTD,2WIC,0,2023
SBTEK E MOTO PVT LTD,2WIC,0,2023
SEEKA E MOTORS PVT LTD,2WIC,0,2023
SIMPLEENERGY PVT LTD,2WIC,0,2023
SMAP VEHICLES (IMPORTER: ELEGO MOTORS),2WIC,0,2023
SOKUDO ELECTRIC INDIA PVT LTD,2WIC,0,2023
SRIVARU MOTORS PVT LTD,2WIC,0,2023
SUPERECO AUTOMOTIVE CO,2WIC,0,2023
SUZUKI JAPAN,2WIC,0,2023
SUZUKI MOTORCYCLE INDIA PVT LTD,2WIC,111,2023
TATA MOTORS PASSENGER VEHICLES LTD,2WIC,2,2023
TBL ENTERPRISE,2WIC,0,2023
THUKRAL ELECTRIC BIKES PVT LTD,2WIC,0,2023
TORK MOTORS PVT LTD,2WIC,0,2023
TRIUMPH MOTORCYCLES (INDIA) PVT LTD,2WIC,0,2023
TUNWAL E MOTORS PVT LTD,2WIC,0,2023
TVS MOTOR COMPANY LTD,2WIC,"7,100",2023
TYST DRIVE INDIA PVT LTD,2WIC,0,2023
ULTRAVIOLETTE AUTOMOTIVE PVT LTD,2WIC,0,2023
WARDWIZARD INNOVATIONS & MOBILITY LIMITED,2WIC,0,2023
WARIVO MOTOR INDIA PVT LTD,2WIC,0,2023
WHITE CARBON MOTORS PVT LTD,2WIC,0,2023
WUXI DONGMA (IMPORTER: DYNAM PRECISION),2WIC,0,2023
WUXI JIYAYI (IMPORTER: IZANAU ELECTRIC LLP),2WIC,0,2023
WUXI MAYA (IMPORTER: DYNAMO ELECTRIC P. LTD.),2WIC,0,2023
WUXI NOOMA (IMPORTER: SMARTNK  ELECTRIC VEHICLE),2WIC,0,2023
WUXI SAIGE ELECTRIC (IMPORTER: DELTA AUTOCORP LLP),2WIC,0,2023
WUXI SAIGE ELECTRIC (IMPORTER: GLORIOUS DIGITAL),2WIC,0,2023
WUXI SAIGE (IMPORTER: DM GREEN ENERGY),2WIC,0,2023
WUXI SAIGE (IMPORTER: ELECTRO-TECH),2WIC,0,2023
WUXI SAIGE (IMPORTER: E-VISHWA ELECTOBIKE),2WIC,0,2023
WUXI SAIGE (IMPORTER: NGAGE IMPEX),2WIC,0,2023
WUXI SAIGE (IMPORTER: WARIVO MOTOR),2WIC,0,2023
WUXI SAIGE (IMPORTER: ZELIO AUTO PVT.LTD.),2WIC,0,2023
WUXI SHENGBAO (IMPORTER:ELECTRIC ONE ENERGY),2WIC,0,2023
WUXI TENGHUI (IMPORTER: BOHRE ELECTRIC),2WIC,0,2023
WUXI TENGHUI (IMPORTER: FEZORA INDIA),2WIC,0,2023
WUXI TENGHUI (IMPORTER: FLYCON MOTORS),2WIC,0,2023
WUXI TENGHUI (IMPORTER: FRANKLIN EV INDIA),2WIC,0,2023
WUXI TENGHUI (IMPORTER: HOP ELECTRIC MOBILITY),2WIC,0,2023
WUXI TENGHUI (IMPORTER: JAIDKA POWER),2WIC,0,2023
WUXI TENGHUI (IMPORTER: RADHA MOBILITIES LLP),2WIC,0,2023
WUXI TENGHUI (IMPORTER: REMARK ELECTRIC),2WIC,0,2023
WUXI TENGHUI (IMPORTER: SEEKA E MOTORS),2WIC,0,2023
WUXI TENGHUI INTERNATIONAL (IMPORTER: FEZORA),2WIC,0,2023
WUXI TENGHUI INTERNATIONAL (IMPORTER: FRANKLIN EV),2WIC,0,2023
WUXI TOURWE (IMPORTER: GOREEN E-MOBILITY),2WIC,0,2023
YANGGUANG LINGMU (IMPORTER: DAWNGATE BUSINESS),2WIC,0,2023
YANGGUANG LINGMU (IMPORTER: DURGA FILTERS),2WIC,0,2023
YANGGUANG LINGMU (IMPORTER: ECOINDIA),2WIC,0,2023
YANGGUANG LINGMU (IMPORTER: FLYCON MOTORS),2WIC,0,2023
YANGGUANG LINGMU (IMPORTER: REMARK ELECTRIC),2WIC,0,2023
YANGGUANG LINGMU (IMPORTER: XWLS ELECTRIC),2WIC,0,2023
YOUYAKU ELECTRIC (IMPORTER: HOUSTAN INNOVATION),2WIC,0,2023
YOUYAKU ELECTRIC (IMPORTER:IME VEHICLES PVT LTD),2WIC,0,2023
YOUYAKU ELECTRIC (IMPORTER:NEWTRON ELECTRIC),2WIC,0,2023
YOUYAKU ELECTRIC (IMPORTER:ONZO EV),2WIC,0,2023
YOUYAKU ELECTRIC (IMPORTER: SASDAL ENTERPRISES),2WIC,0,2023
YOUYAKU ELECTRIC (IMPORTER: TVISI ELECTRIC),2WIC,0,2023
ZAP (HK) (IMPORTER: IZANAU ELECTRIC),2WIC,0,2023
ZAP (IMPORTER:ELLYSIUM AUTOMOTIVES PVT LTD),2WIC,0,2023
ZHEJIANG CFMOTO (IMPORTER: ADISHWAR AUTO),2WIC,0,2023
ZHEJIANG CHANGLING (IMPORTER: ADISHWAR AUTO),2WIC,0,2023
ZHEJIANG LUYUAN (IMPORTER: DYNAM EV TECH),2WIC,0,2023
ZHEJIANG MORNI (IMPORTER: ADISHWAR AUTO),2WIC,0,2023
ZHEJIANG QIANJIANG (IMPORTER: ADISHWAR AUTO),2WIC,0,2023
ZHEJIANG TIANYING  (IMPORTER: NEWTRON ELECTRIC),2WIC,0,2023
AADITYA EMOTORS INDIA PVT LTD,2WN,1,2023
ABZO MOTORS PVT LTD,2WN,12,2023
ADISHWAR AUTO RIDE INDIA PVT.LTD,2WN,1,2023
ADISHWAR AUTO RIDE INDIA PVT LTD,2WN,383,2023
ADRIS ELECTRIC PVT LTD,2WN,61,2023
AFTEK MOTORS INDIA PVT LTD,2WN,138,2023
AJS MOTORCYCLES LTD,2WN,1,2023
ALTIUS EV TECH PVT LTD,2WN,37,2023
AMO MOBILITY SOLUTIONS PVT LTD,2WN,"1,574",2023
AMPERE VEHICLES PRIVATE LIMITED,2WN,"42,901",2023
AMPERE VEHICLES PVT LTD,2WN,8,2023
ANCHI MOTORCYCLE  (IMPORTER: ECOTRINITY AUTOMOBILE,2WN,51,2023
ANCHI MOTORCYCLE (IMPORTER: EVNEXUS PVT. LTD.),2WN,8,2023
ANCHI MOTORCYCLE(IMPORTER:GREEN FUEL ALTERNATIVES),2WN,13,2023
ANCHI MOTORCYCLE (IMPORTER:HINDUSTAN EV MOTORS),2WN,1,2023
ANCHI MOTORCYCLE (IMPORTER: YED ELECTRIC),2WN,61,2023
ANVITA AUTO TECH WORKS PVT LTD,2WN,26,2023
ATHER ENERGY LTD,2WN,"1,04,545",2023
ATOMEX E-MOTORS INDIA PVT LTD,2WN,1,2023
ATUMOBILE PVT LTD,2WN,105,2023
AYAAN ELECTRONIC PVT LTD,2WN,112,2023
BAILI MOTOR (IMPORTER:A B MOTOSS EV PVT LTD),2WN,4,2023
BAJAJ AUTO LTD,2WN,"20,16,243",2023
BATTRE ELECTRIC MOBLITY PVT LTD,2WN,"4,139",2023
BENLING INDIA ENERGY AND TECHNOLOGY PVT LTD,2WN,"3,005",2023
BGAUSS AUTO PRIVATE LIMITED,2WN,"11,429",2023
BLIX CYCLES AND E-VEHICLES PVT LTD,2WN,65,2023
BMW INDIA PVT LTD,2WN,"7,765",2023
BOOMA INNOVATIVE TRANSPORT SULUTIONS PVT LTD,2WN,205,2023
BOUNCE ELECTRIC 1 PVT LTD,2WN,"3,468",2023
BSA MOTORS,2WN,2,2023
CHANDANA CORPORATION,2WN,501,2023
CHETAK TECHNOLOGY LIMITED,2WN,"4,851",2023
CHINA HAOCHEN (IMPORTER: ADMS MARKETING),2WN,135,2023
CLASSIC LEGENDS PVT LTD,2WN,"33,140",2023
DAO EVTECH PRIVATE LIMITED,2WN,283,2023
DONGMA VEHICLE (IMPORTER: MERCURY METALS),2WN,11,2023
DUCATI INDIA PVT LTD,2WN,359,2023
DUCATI MOTOR HOLDING S.P.A,2WN,1,2023
DURGA FILTERS PVT LTD,2WN,2,2023
ECO FUEL SYSTEMS (I) PVT LTD,2WN,595,2023
ELECTRECA VEHICLES,2WN,72,2023
ELECTRIC ALLIANCE(IMPORTER: ELLYSIUM AUTOMOTIVES),2WN,43,2023
ELTHOR ENERGY PRIVATE LIMITED,2WN,230,2023
ENGTIAN ELECTRIC BIKE PVT LTD,2WN,472,2023
ENIGMA AUTOMOBILES PVT LTD,2WN,2,2023
E ROYCE MOTORS INDIA PVT LTD,2WN,5,2023
ESCORTS R&D CENTRE,2WN,4,2023
E-SPRINTO GREEN ENERGY PVT LTD,2WN,116,2023
EVTRIC MOTORS PVT LTD,2WN,540,2023
EXERVAL PVT LTD,2WN,83,2023
FIADO INDUSTRIES PVT LTD,2WN,106,2023
FSTMOTO (IMPORTER: AUTOICARE INNOVATION),2WN,57,2023
FUJIYAMA POWER INFRA PVT. LTD.,2WN,16,2023
GODAWARI ELECTRIC MOTORS PVT LTD,2WN,128,2023
GOGORO (IMPORTER: GOGORO INDIA PRIVATE LTD),2WN,71,2023
GOGORO INDIA PVT LTD,2WN,18,2023
GO GREEN EOT (ENERGY OF THINGS) PVT LTD,2WN,11,2023
GOLDENLION (IMPORTER:ELLYSIUM AUTOMOTIVES PVT LTD),2WN,1,2023
GOREEN E-MOBILITY PVT LTD,2WN,"3,040",2023
GREAVES ELECTRIC MOBILITY PVT LTD,2WN,"24,041",2023
GUANGDONG TAYO (IMPORTER: ADISHWAR AUTO),2WN,66,2023
HARLEY DAVIDSON (IMPORTER: HERO MOTOCORP),2WN,226,2023
HAYASA E-MOBILITY (INDIA) PVT LTD,2WN,4,2023
H-D MOTOR COMPANY INDIA PVT LTD,2WN,4,2023
HERO ELECTRIC VEHICLES PVT. LTD,2WN,"29,802",2023
HERO HONDA MOTORS  LTD,2WN,22,2023
HERO MOTOCORP LTD,2WN,"53,48,117",2023
HOMFEEL VEGH AUTOMOBILES PVT LTD,2WN,6,2023
HONDA CARS INDIA LTD,2WN,1,2023
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,2WN,"39,64,960",2023
HONGKONG YIXING (IMPORTER: ADMS MARKETING),2WN,84,2023
HONGKONG YIXING (IMPORTER: VICTORY ELECTRIC),2WN,18,2023
HOP ELECTRIC MOBILITY PVT LTD,2WN,209,2023
HOUSTAN INNOVATION LLP,2WN,32,2023
HSU DRAGON (IMPORTER: DARK FIGHT POWER PVT LTD),2WN,2,2023
IDEAL JAWA INDIA PVT LTD,2WN,1,2023
INDIA KAWASAKI MOTORS PVT LTD,2WN,"3,474",2023
INDIA YAMAHA MOTOR PVT LTD,2WN,"5,76,689",2023
IRA EDUTECH PVT LTD,2WN,19,2023
IVOOMI INNOVATION PVT LTD,2WN,"2,153",2023
IZANAU ELECTRIC LLP,2WN,51,2023
JIANGSU AIMA (IMPORTER: FUTURE EV),2WN,8,2023
JIANGSU AIMA (IMPORTER: QUANTUM ENERGY),2WN,454,2023
JIANGSU DALONG (IMPORTER: ENGTIAN ELECTRIC),2WN,11,2023
JIANGSU DALONG (IMPORTER: KINGCHE MOBILITY),2WN,20,2023
JIANGSU DALONG (IMPORTER: RILOX EV PVT LTD),2WN,2,2023
JIANGSU DALONG (IMPORTER: SABOO TOR),2WN,22,2023
JIANGSU DALONG (IMPORTER:TYLOS ELECTRIC VEHICLES),2WN,50,2023
JIANGSU DALONG JIANHAO (IMPORTER: GREEN INDIA),2WN,1,2023
JIANGSU GUOWEI (IMPORTER: REVEAL ELECTRIC),2WN,31,2023
JIANGSU SUNHOU (IMPORTER: SABOO TOR),2WN,10,2023
JIANGSU XINRI E-VEHICLE(IMPORTER SWIFT CUR.TECH.),2WN,85,2023
JIANGSU XINRI (IMPORTER: NISIKI TECHNOLOGIES),2WN,3,2023
JIANGSU ZHEENAIDA (IMPORTER: KLB GLOBAL),2WN,799,2023
JITENDRA NEW EV-TECH PVT. LTD,2WN,"2,617",2023
JUNENG MOTORCYCLE (IMPORTER: ADMS MARKETING),2WN,52,2023
JUNENG MOTORCYCLE (IMPORTER: ISCOOT MOTERS),2WN,212,2023
JUNENG MOTORCYCLE TECH. (IMPORTER: DELTA AUTOCORP),2WN,22,2023
KABIRA MOBILITY LLP,2WN,165,2023
KAINING (HONGKONG) (IMPORTER: ENERGY AUTOMOBILE),2WN,7,2023
KAINING (HONGKONG) (IMPORTER: ENIGMA AUTOMOBILES),2WN,51,2023
KAINING (HONGKONG) (IMPORTER:M/S IZANAU ELECTRIC),2WN,11,2023
KAINING (HONGKONG) (IMPORTER: TOXMO ELECTRIC),2WN,5,2023
KAWASAKI HEAVY INDUSTRIES LTD,2WN,1,2023
KINETIC GREEN ENERGY & POWER SOLUTIONS LTD,2WN,"7,781",2023
KINETIC MOTOR COMPANY LIMITED,2WN,1,2023
KLB KOMAKI PVT LTD,2WN,"4,173",2023
KTM MOTORRAD AG,2WN,2,2023
KYTE ENERGY PVT. LTD.,2WN,540,2023
LECTRIX E VEHICLES PVT LTD,2WN,"6,203",2023
LI-IONS ELEKTRIK SOLUTIONS PVT LTD,2WN,0,2023
LML LIMITED,2WN,2,2023
LOCAL TRAILER MANUFACTURER,2WN,1,2023
M2GO ELECTRIC VEHICLE PVT LTD,2WN,2,2023
MAA LUXMI E-VEHICLES PVT. LTD.,2WN,4,2023
MAC INTERNATIONAL (IMPORTER:HONESTY),2WN,1,2023
MAC INTERNATIONAL (IMPORTER: JHEV MOTORS PVT LTD),2WN,1,2023
MAHINDRA & MAHINDRA LIMITED,2WN,62,2023
MAHINDRA TWO WHEELERS LTD,2WN,4,2023
MARUTHISAN PVT LTD,2WN,147,2023
MARUTI SUZUKI INDIA LTD,2WN,18,2023
MAULIRAJ INDUSTRIES LLP,2WN,1,2023
MECPOWER MOBILITY PVT. LTD.,2WN,128,2023
MEW ELECTRICALS LIMITED,2WN,195,2023
MICROAUTOTECH PVT. LTD.,2WN,2,2023
MIRAKLE 5 AUTOMOBILES PVT LTD,2WN,102,2023
MODIKA INTERNATIONAL (IMPORTER: FRANKLIN EV),2WN,19,2023
MOTOROYALE KINETIC PRIVATE LIMITED,2WN,1,2023
NDS ECO MOTORS PVT LTD,2WN,7,2023
NINGBO LONGJIA (IMPORTER: ADISHWAR AUTO),2WN,191,2023
NISIKI TECHNOLOGIES PVT LTD,2WN,164,2023
NUMEROS MOTORS PVT LTD,2WN,433,2023
OBEN ELECTRIC VEHICLES PVT LTD,2WN,50,2023
ODYSSE ELECTRIC VEHICLES PVT LTD,2WN,210,2023
OKAYA EV PVT LTD,2WN,"15,786",2023
OKINAWA AUTOTECH PVT LTD,2WN,"31,613",2023
OLA ELECTRIC TECHNOLOGIES PVT LTD,2WN,"2,66,521",2023
OMJAY EV LIMITED,2WN,67,2023
OTHERS,2WN,"1,125",2023
OZOTEC AUTOMOBILE PRIVATE LIMITED,2WN,351,2023
PIAGGIO VEHICLES PVT LTD,2WN,"35,989",2023
POLARIS INDIA PVT LTD,2WN,12,2023
PORFITEL TECHNOLOGY (IMPORTER: AERORIDE),2WN,214,2023
PUR ENERGY PVT LTD,2WN,"7,190",2023
QIANJIANG-KEEWAY (IMPORTER: ADISHWAR AUTO),2WN,878,2023
QICHENG VEHICLE (IMPORTER: AUTOICARE INNOVATION),2WN,81,2023
QOOKEE TECHNOLOGIES (IMPORTER:VIKEBIKE INDIA),2WN,10,2023
QUANTUM ENERGY LTD.,2WN,"1,846",2023
REVOLT INTELLICORP PVT LTD,2WN,"6,943",2023
RGM BUSINESS PLUS PVT LTD,2WN,822,2023
RIVER MOBILITY PVT LTD,2WN,92,2023
ROWWET MOBILITY PVT LTD,2WN,68,2023
ROYAL AUTOMOBILES,2WN,1,2023
ROYAL-ENFIELD (UNIT OF EICHER LTD),2WN,"7,84,106",2023
ROYAL TRACTOR PVT LTD,2WN,2,2023
SAI SAMEER POWER ELECTRIC VEHICLES PVT LTD,2WN,22,2023
SBTEK E MOTO PVT LTD,2WN,22,2023
SEEKA E MOTORS PVT LTD,2WN,3,2023
SIMPLEENERGY PVT LTD,2WN,66,2023
SMAP VEHICLES (IMPORTER: ELEGO MOTORS),2WN,15,2023
SOKUDO ELECTRIC INDIA PVT LTD,2WN,132,2023
SRIVARU MOTORS PVT LTD,2WN,24,2023
SUPERECO AUTOMOTIVE CO,2WN,128,2023
SUZUKI JAPAN,2WN,2,2023
SUZUKI MOTORCYCLE INDIA PVT LTD,2WN,"8,04,466",2023
TATA MOTORS PASSENGER VEHICLES LTD,2WN,0,2023
TBL ENTERPRISE,2WN,1,2023
THUKRAL ELECTRIC BIKES PVT LTD,2WN,48,2023
TORK MOTORS PVT LTD,2WN,"1,589",2023
TRIUMPH MOTORCYCLES (INDIA) PVT LTD,2WN,774,2023
TUNWAL E MOTORS PVT LTD,2WN,44,2023
TVS MOTOR COMPANY LTD,2WN,"28,68,267",2023
TYST DRIVE INDIA PVT LTD,2WN,31,2023
ULTRAVIOLETTE AUTOMOTIVE PVT LTD,2WN,257,2023
WARDWIZARD INNOVATIONS & MOBILITY LIMITED,2WN,"6,910",2023
WARIVO MOTOR INDIA PVT LTD,2WN,1,2023
WHITE CARBON MOTORS PVT LTD,2WN,42,2023
WUXI DONGMA (IMPORTER: DYNAM PRECISION),2WN,15,2023
WUXI JIYAYI (IMPORTER: IZANAU ELECTRIC LLP),2WN,275,2023
WUXI MAYA (IMPORTER: DYNAMO ELECTRIC P. LTD.),2WN,4,2023
WUXI NOOMA (IMPORTER: SMARTNK  ELECTRIC VEHICLE),2WN,10,2023
WUXI SAIGE ELECTRIC (IMPORTER: DELTA AUTOCORP LLP),2WN,182,2023
WUXI SAIGE ELECTRIC (IMPORTER: GLORIOUS DIGITAL),2WN,54,2023
WUXI SAIGE (IMPORTER: DM GREEN ENERGY),2WN,68,2023
WUXI SAIGE (IMPORTER: ELECTRO-TECH),2WN,8,2023
WUXI SAIGE (IMPORTER: E-VISHWA ELECTOBIKE),2WN,15,2023
WUXI SAIGE (IMPORTER: NGAGE IMPEX),2WN,2,2023
WUXI SAIGE (IMPORTER: WARIVO MOTOR),2WN,426,2023
WUXI SAIGE (IMPORTER: ZELIO AUTO PVT.LTD.),2WN,4,2023
WUXI SHENGBAO (IMPORTER:ELECTRIC ONE ENERGY),2WN,1,2023
WUXI TENGHUI (IMPORTER: BOHRE ELECTRIC),2WN,37,2023
WUXI TENGHUI (IMPORTER: FEZORA INDIA),2WN,35,2023
WUXI TENGHUI (IMPORTER: FLYCON MOTORS),2WN,72,2023
WUXI TENGHUI (IMPORTER: FRANKLIN EV INDIA),2WN,22,2023
WUXI TENGHUI (IMPORTER: HOP ELECTRIC MOBILITY),2WN,389,2023
WUXI TENGHUI (IMPORTER: JAIDKA POWER),2WN,8,2023
WUXI TENGHUI (IMPORTER: RADHA MOBILITIES LLP),2WN,2,2023
WUXI TENGHUI (IMPORTER: REMARK ELECTRIC),2WN,12,2023
WUXI TENGHUI (IMPORTER: SEEKA E MOTORS),2WN,278,2023
WUXI TENGHUI INTERNATIONAL (IMPORTER: FEZORA),2WN,17,2023
WUXI TENGHUI INTERNATIONAL (IMPORTER: FRANKLIN EV),2WN,12,2023
WUXI TOURWE (IMPORTER: GOREEN E-MOBILITY),2WN,316,2023
YANGGUANG LINGMU (IMPORTER: DAWNGATE BUSINESS),2WN,16,2023
YANGGUANG LINGMU (IMPORTER: DURGA FILTERS),2WN,9,2023
YANGGUANG LINGMU (IMPORTER: ECOINDIA),2WN,4,2023
YANGGUANG LINGMU (IMPORTER: FLYCON MOTORS),2WN,61,2023
YANGGUANG LINGMU (IMPORTER: REMARK ELECTRIC),2WN,27,2023
YANGGUANG LINGMU (IMPORTER: XWLS ELECTRIC),2WN,11,2023
YOUYAKU ELECTRIC (IMPORTER: HOUSTAN INNOVATION),2WN,82,2023
YOUYAKU ELECTRIC (IMPORTER:IME VEHICLES PVT LTD),2WN,218,2023
YOUYAKU ELECTRIC (IMPORTER:NEWTRON ELECTRIC),2WN,36,2023
YOUYAKU ELECTRIC (IMPORTER:ONZO EV),2WN,20,2023
YOUYAKU ELECTRIC (IMPORTER: SASDAL ENTERPRISES),2WN,80,2023
YOUYAKU ELECTRIC (IMPORTER: TVISI ELECTRIC),2WN,2,2023
ZAP (HK) (IMPORTER: IZANAU ELECTRIC),2WN,128,2023
ZAP (IMPORTER:ELLYSIUM AUTOMOTIVES PVT LTD),2WN,32,2023
ZHEJIANG CFMOTO (IMPORTER: ADISHWAR AUTO),2WN,70,2023
ZHEJIANG CHANGLING (IMPORTER: ADISHWAR AUTO),2WN,260,2023
ZHEJIANG LUYUAN (IMPORTER: DYNAM EV TECH),2WN,45,2023
ZHEJIANG MORNI (IMPORTER: ADISHWAR AUTO),2WN,21,2023
ZHEJIANG QIANJIANG (IMPORTER: ADISHWAR AUTO),2WN,86,2023
ZHEJIANG TIANYING  (IMPORTER: NEWTRON ELECTRIC),2WN,64,2023
AADITYA EMOTORS INDIA PVT LTD,2WT,0,2023
ABZO MOTORS PVT LTD,2WT,0,2023
ADISHWAR AUTO RIDE INDIA PVT.LTD,2WT,0,2023
ADISHWAR AUTO RIDE INDIA PVT LTD,2WT,0,2023
ADRIS ELECTRIC PVT LTD,2WT,0,2023
AFTEK MOTORS INDIA PVT LTD,2WT,0,2023
AJS MOTORCYCLES LTD,2WT,0,2023
ALTIUS EV TECH PVT LTD,2WT,0,2023
AMO MOBILITY SOLUTIONS PVT LTD,2WT,0,2023
AMPERE VEHICLES PRIVATE LIMITED,2WT,1,2023
AMPERE VEHICLES PVT LTD,2WT,0,2023
ANCHI MOTORCYCLE  (IMPORTER: ECOTRINITY AUTOMOBILE,2WT,0,2023
ANCHI MOTORCYCLE (IMPORTER: EVNEXUS PVT. LTD.),2WT,0,2023
ANCHI MOTORCYCLE(IMPORTER:GREEN FUEL ALTERNATIVES),2WT,0,2023
ANCHI MOTORCYCLE (IMPORTER:HINDUSTAN EV MOTORS),2WT,0,2023
ANCHI MOTORCYCLE (IMPORTER: YED ELECTRIC),2WT,0,2023
ANVITA AUTO TECH WORKS PVT LTD,2WT,0,2023
ATHER ENERGY LTD,2WT,194,2023
ATOMEX E-MOTORS INDIA PVT LTD,2WT,0,2023
ATUMOBILE PVT LTD,2WT,0,2023
AYAAN ELECTRONIC PVT LTD,2WT,0,2023
BAILI MOTOR (IMPORTER:A B MOTOSS EV PVT LTD),2WT,0,2023
BAJAJ AUTO LTD,2WT,535,2023
BATTRE ELECTRIC MOBLITY PVT LTD,2WT,0,2023
BENLING INDIA ENERGY AND TECHNOLOGY PVT LTD,2WT,0,2023
BGAUSS AUTO PRIVATE LIMITED,2WT,25,2023
BLIX CYCLES AND E-VEHICLES PVT LTD,2WT,0,2023
BMW INDIA PVT LTD,2WT,11,2023
BOOMA INNOVATIVE TRANSPORT SULUTIONS PVT LTD,2WT,2,2023
BOUNCE ELECTRIC 1 PVT LTD,2WT,97,2023
BSA MOTORS,2WT,0,2023
CHANDANA CORPORATION,2WT,0,2023
CHETAK TECHNOLOGY LIMITED,2WT,0,2023
CHINA HAOCHEN (IMPORTER: ADMS MARKETING),2WT,0,2023
CLASSIC LEGENDS PVT LTD,2WT,4,2023
DAO EVTECH PRIVATE LIMITED,2WT,0,2023
DONGMA VEHICLE (IMPORTER: MERCURY METALS),2WT,0,2023
DUCATI INDIA PVT LTD,2WT,0,2023
DUCATI MOTOR HOLDING S.P.A,2WT,0,2023
DURGA FILTERS PVT LTD,2WT,0,2023
ECO FUEL SYSTEMS (I) PVT LTD,2WT,0,2023
ELECTRECA VEHICLES,2WT,0,2023
ELECTRIC ALLIANCE(IMPORTER: ELLYSIUM AUTOMOTIVES),2WT,0,2023
ELTHOR ENERGY PRIVATE LIMITED,2WT,0,2023
ENGTIAN ELECTRIC BIKE PVT LTD,2WT,0,2023
ENIGMA AUTOMOBILES PVT LTD,2WT,0,2023
E ROYCE MOTORS INDIA PVT LTD,2WT,0,2023
ESCORTS R&D CENTRE,2WT,0,2023
E-SPRINTO GREEN ENERGY PVT LTD,2WT,0,2023
EVTRIC MOTORS PVT LTD,2WT,0,2023
EXERVAL PVT LTD,2WT,0,2023
FIADO INDUSTRIES PVT LTD,2WT,0,2023
FSTMOTO (IMPORTER: AUTOICARE INNOVATION),2WT,0,2023
FUJIYAMA POWER INFRA PVT. LTD.,2WT,0,2023
GODAWARI ELECTRIC MOTORS PVT LTD,2WT,0,2023
GOGORO (IMPORTER: GOGORO INDIA PRIVATE LTD),2WT,0,2023
GOGORO INDIA PVT LTD,2WT,0,2023
GO GREEN EOT (ENERGY OF THINGS) PVT LTD,2WT,0,2023
GOLDENLION (IMPORTER:ELLYSIUM AUTOMOTIVES PVT LTD),2WT,0,2023
GOREEN E-MOBILITY PVT LTD,2WT,0,2023
GREAVES ELECTRIC MOBILITY PVT LTD,2WT,1,2023
GUANGDONG TAYO (IMPORTER: ADISHWAR AUTO),2WT,0,2023
HARLEY DAVIDSON (IMPORTER: HERO MOTOCORP),2WT,1,2023
HAYASA E-MOBILITY (INDIA) PVT LTD,2WT,0,2023
H-D MOTOR COMPANY INDIA PVT LTD,2WT,0,2023
HERO ELECTRIC VEHICLES PVT. LTD,2WT,160,2023
HERO HONDA MOTORS  LTD,2WT,0,2023
HERO MOTOCORP LTD,2WT,"1,391",2023
HOMFEEL VEGH AUTOMOBILES PVT LTD,2WT,0,2023
HONDA CARS INDIA LTD,2WT,0,2023
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,2WT,"4,410",2023
HONGKONG YIXING (IMPORTER: ADMS MARKETING),2WT,0,2023
HONGKONG YIXING (IMPORTER: VICTORY ELECTRIC),2WT,0,2023
HOP ELECTRIC MOBILITY PVT LTD,2WT,0,2023
HOUSTAN INNOVATION LLP,2WT,0,2023
HSU DRAGON (IMPORTER: DARK FIGHT POWER PVT LTD),2WT,0,2023
IDEAL JAWA INDIA PVT LTD,2WT,0,2023
INDIA KAWASAKI MOTORS PVT LTD,2WT,3,2023
INDIA YAMAHA MOTOR PVT LTD,2WT,"3,763",2023
IRA EDUTECH PVT LTD,2WT,0,2023
IVOOMI INNOVATION PVT LTD,2WT,0,2023
IZANAU ELECTRIC LLP,2WT,0,2023
JIANGSU AIMA (IMPORTER: FUTURE EV),2WT,0,2023
JIANGSU AIMA (IMPORTER: QUANTUM ENERGY),2WT,0,2023
JIANGSU DALONG (IMPORTER: ENGTIAN ELECTRIC),2WT,0,2023
JIANGSU DALONG (IMPORTER: KINGCHE MOBILITY),2WT,0,2023
JIANGSU DALONG (IMPORTER: RILOX EV PVT LTD),2WT,0,2023
JIANGSU DALONG (IMPORTER: SABOO TOR),2WT,0,2023
JIANGSU DALONG (IMPORTER:TYLOS ELECTRIC VEHICLES),2WT,0,2023
JIANGSU DALONG JIANHAO (IMPORTER: GREEN INDIA),2WT,0,2023
JIANGSU GUOWEI (IMPORTER: REVEAL ELECTRIC),2WT,0,2023
JIANGSU SUNHOU (IMPORTER: SABOO TOR),2WT,0,2023
JIANGSU XINRI E-VEHICLE(IMPORTER SWIFT CUR.TECH.),2WT,0,2023
JIANGSU XINRI (IMPORTER: NISIKI TECHNOLOGIES),2WT,0,2023
